title,artist_name,artist_familiarity,artist_hotness,song_hotness,genre,duration,key,key_condidence,loudness,mode,mode_confidence,tempo,time_signature,time_signature_confidence
Iki Tas Corba,Mustafa Sandal,0.58913627,0.409248013,0.334706549,,227.65669,8,0.777,-13.342,0,0.589,170.047,4,0.203
Guayabera,Johannes Linstead,0.57961456,0.418418097,0.444401715,,294.66077,0,0.614,-7.409,0,0.605,115.049,4,0.745
Packing Up,Dorothy Norwood,0.418282514,0.320345629,0.360370583,,339.1473,0,0.015,-6.821,1,0.195,99.113,4,1.0
Mirror (Album),Cinder,0.553194234,0.359807225,0.375984302,,167.26159,11,0.786,-4.634,0,0.7,120.122,4,1.0
Donde,Fania All Stars,0.535655941,0.366006985,0.457447167,,290.08934,8,0.758,-7.136,1,0.655,153.316,4,0.334
Must Have Been The Devil,Otis Spann,0.534464352,0.368689373,0.360370583,,160.83546,9,0.008,-13.389,1,0.321,99.463,4,0.24
I Go To Work,Kool Moe Dee,0.545866609,0.375362434,0.360370583,,281.33832,6,0.802,-8.762,1,0.655,83.856,3,1.0
Is It You?,Lee Ritenour,0.632008013,0.144684661,0.598989558,,274.72934,0,0.681,-9.727,0,0.667,164.594,4,0.892
Bottle It Up And Go,Big John Greer,0.362997347,0.29168806,0.0,,145.73669,7,0.715,-7.265,1,0.592,159.939,1,0.0
El Momento,Jaguares,0.668204961,0.494381209,0.407233015,,302.8371,9,0.659,-9.795,0,0.619,119.09,4,0.877
My Saviour Is Lord,Oak Ridge Boys,0.546361173,0.402835787,0.360370583,,125.83138,0,0.974,-12.135,1,0.868,105.044,1,0.0
Country Day,The Tragically Hip,0.758299704,0.493629438,0.460541281,,318.87628,9,0.482,-5.48,1,0.531,122.926,4,1.0
Let The Church Rise,Carman featuring Commissioned & The Christ Church Choir,0.639723586,0.361918804,0.360370583,,326.26893,7,0.0,-9.464,1,0.655,135.507,4,0.683
Nema Dana Ni Meseca,Reni,0.510192177,0.324097703,0.360370583,,191.52934,5,0.277,-2.785,0,0.382,130.027,4,0.479
Cantares,Raphael,0.55746022,0.386151631,0.360370583,,198.86975,7,0.714,-6.862,1,0.699,120.101,4,0.865
Sa La Re Wo Di Luo Mi Qu Yu Zhu Li Ye,Sammi Cheng,0.490611414,0.391574164,0.360370583,,294.47791,10,0.609,-5.597,1,0.546,119.101,4,0.931
Why,Fiona,0.513467522,0.383677982,0.327744309,,215.06567,10,0.572,-8.005,1,0.363,157.759,4,0.646
Helium,Cargo Cult,0.450559425,0.327368615,0.360370583,,240.09098,0,0.657,-7.76,0,0.941,95.995,5,0.508
Poison Lips,Lord Sterling,0.325700771,0.305450066,0.360370583,,315.16689,6,0.575,-6.8,0,0.563,141.769,4,0.0
I Need To Talk To Hank Hank,Forensics,0.480193668,0.363943229,0.215080319,,415.45098,4,0.485,-24.25,0,0.516,137.883,3,0.974
Soldats Ne Tirez Pas,Gerard Lenorman,0.515344518,0.338999979,0.215080319,,191.73832,11,0.509,-5.53,0,0.456,112.192,4,0.0
Walk With You,Cama,0.406187449,0.273453727,0.360370583,,183.562,4,0.69,-5.516,1,0.528,185.981,1,0.0
Robot Kid,Anat Ben David,0.500656728,0.0,0.0,,132.93669,11,0.413,-4.662,0,0.404,110.579,4,0.494
Almendra,Arturo Sandoval,0.561464646,0.423527585,0.266955186,,271.43791,5,0.521,-12.246,1,0.506,139.944,1,0.0
Mikawa Miya,Novika,0.607105153,0.424558129,0.563230376,,268.90404,0,0.535,-9.655,1,0.339,90.017,4,0.651
Dat Dere,Eldar,0.518912812,0.400185564,0.0,,579.13424,2,0.62,-17.112,1,0.554,140.608,4,0.0
Rue de Nantes,Oldelaf et Monsieur D,0.360521012,0.279976025,0.0,,249.41669,7,0.592,-9.985,1,0.648,127.605,5,0.62
Ren Lai Ren Wang,Eason Chan,0.555277224,0.395217687,0.360370583,,271.09832,7,0.68,-14.155,1,0.629,73.438,4,0.714
Please Don't Lie To Me,The Fabulous Thunderbirds,0.623154284,0.429353515,0.270775999,,127.68608,6,0.732,-8.692,1,0.405,148.452,4,0.748
45 Pounds,Hey Colossus,0.493193933,0.366628415,0.360370583,,251.81995,5,0.09,-9.711,1,0.463,104.819,4,1.0
Chela,Sonora Carruseles,0.560351641,0.365026438,0.0,,220.78649,8,0.081,-11.079,0,0.462,60.159,4,0.537
I Know That Car,Eddy Raven,0.464994319,0.344721111,0.360370583,,201.63873,10,0.604,-14.586,1,0.664,105.966,4,1.0
Kitteldags,Finntroll,0.636436672,0.429097812,0.654734537,,125.46567,1,0.0,-5.059,1,0.0,110.972,4,0.0
The Story (get It On),Tanto Metro & Devonte,0.611788254,0.336726841,0.0,,209.03138,1,0.021,-8.726,1,0.43,87.697,4,1.0
Coppershot,Bounty Killer,0.693287839,0.393274491,0.360370583,,221.70077,9,0.784,-8.043,1,0.56,142.749,4,0.572
Dump,Mobb Deep featuring Nate Dogg,0.772272161,0.500119335,0.496175336,,195.65669,6,0.635,-3.813,1,0.585,91.562,4,0.429
Like It's Hot,DJ Spinn and DJ Rashad,0.515310233,0.260796778,0.0,,209.94567,6,0.25,-13.306,0,0.474,160.04,4,0.232
El Amor,Jose Luis Perales,0.571402429,0.384425906,0.360370583,,253.12608,2,0.794,-10.744,0,0.734,98.679,4,0.0
Negocio Prohibido,El Poder del Norte,0.604454946,0.418774727,0.360370583,,223.05914,0,0.619,-10.566,0,0.745,171.849,4,0.707
Dutty Wine,Tony Matterhorn,0.66395526,0.429272534,0.68539826,,183.53587,10,0.427,-5.953,0,0.237,127.493,4,1.0
Won Threw Ate,Story Of The Year,0.806762596,0.580095045,0.628217965,,224.41751,7,0.197,-3.487,0,0.456,143.837,7,1.0
Baby,Brazilian Tropical Orchestra,0.378013152,0.339408486,0.360370583,,198.32118,2,0.035,-16.031,1,0.449,135.894,5,1.0
Why?,Kisha,0.484343035,0.349906197,0.360370583,,225.38404,7,0.866,-4.799,1,0.719,199.917,7,0.969
Sizofrenija(duet Ana Nikolic&Aca Lukas),Ana Nikolic,0.531913983,0.430474138,0.0,,263.00036,1,0.339,-5.402,0,0.47,145.893,4,0.766
Happiness Is Loving You,Tyrone Taylor,0.432074796,0.299392787,0.360370583,,178.15465,4,0.677,-6.536,1,0.677,159.728,4,0.0
Bread Or Blood (Single),4 Skins,0.528653456,0.0,0.360370583,,170.52689,7,0.304,-9.089,1,0.398,101.962,4,0.0
The Champ,Robben Ford,0.604820432,0.383877494,0.599660358,,312.92036,2,0.409,-9.925,0,0.655,114.681,3,1.0
Hold On,White Heart,0.477364752,0.337507289,0.427446571,,221.20444,1,0.0,-10.383,1,0.223,125.881,4,0.0
Rock Star (LP Version),Zapp,0.597879192,0.404664645,0.352232225,,244.53179,11,0.16,-11.655,0,0.365,110.444,4,1.0
Mediocre (Version original),Ximena Sarinana,0.62289018,0.388325125,0.507669472,,218.04363,1,0.68,-11.689,1,0.691,169.105,3,1.0
Taste It,Busta Rhymes,0.809828092,0.539644312,0.360370583,,226.32444,10,0.268,-7.958,0,0.374,146.971,5,0.7
You've Lost That Lovin' Feelin',Fontella Bass,0.558916244,0.392579878,0.427446571,,204.35546,5,0.947,-10.269,1,0.725,101.469,4,0.529
Einfach,Rhinostar,0.433396307,0.270093713,0.0,,206.99383,3,0.716,-5.021,1,0.743,89.954,4,1.0
Towards Eternity,Old Man's Child,0.635483455,0.42844194,0.545230294,,317.12608,7,0.394,-6.748,1,0.394,95.138,1,0.0
Emit Remmus (Album Version),Red Hot Chili Peppers,0.833967972,0.576903816,0.73451325,,240.19546,0,0.116,-2.267,0,0.328,112.961,4,1.0
Moses,Patty Griffin,0.716101705,0.514523378,0.546635489,,208.32608,4,0.934,-7.852,1,0.697,95.738,4,0.737
Infernal Calling,Satan's Host,0.504300516,0.379902866,0.0,,412.1073,7,0.545,-3.92,1,0.54,136.474,4,0.0
For Your Passion My Love,Aeoliah,0.549395619,0.379408535,0.265861049,,307.09506,9,0.712,-15.226,0,0.606,126.976,4,0.304
Val\xc3\xa9rie,Eric Demarsan,0.391730379,0.300518711,0.360370583,,91.45424,3,0.521,-24.436,0,0.573,108.11,1,0.0
Having You There,Mississippi Mass Choir,0.507784205,0.459629608,0.375984302,,333.5571,8,0.549,-5.743,1,0.619,163.35,4,0.684
Awake IV,Space Opera,0.408514706,0.272015763,0.360370583,,82.18077,11,0.0,-8.601,1,0.0,95.736,4,0.428
Outro,Through the Eyes of the Dead,0.740968894,0.455478441,0.603030145,,41.482,1,0.0,-31.982,1,0.0,97.802,3,1.0
Lovers Lane Boogie,Johnny Otis,0.494902079,0.334143883,0.360370583,,160.60036,8,0.625,-15.506,1,0.574,94.961,5,0.797
Naming Ceremony,Finest Dearest,0.485089301,0.372403528,0.215080319,,299.75465,6,0.565,-7.34,0,0.655,121.03,7,1.0
Gillum Blues,Jazz Gillum,0.362800142,0.282286406,0.360370583,,137.82159,0,0.289,-12.455,1,0.515,179.269,1,0.678
Goodfellas,Neema,0.523161294,0.355790397,0.360370583,,227.02975,6,0.001,-6.697,1,0.18,136.223,4,0.24
Ala Kaboo (Idjut Boy's H-Bar Mix),Sound 5,0.342309064,0.21163373,0.360370583,,469.62893,2,0.509,-11.315,1,0.388,243.994,3,0.698
Oceans Of Love (LP Version),Jorgen Ingmann,0.30285782,0.177855111,0.360370583,,129.01832,9,0.84,-8.768,1,0.272,160.451,4,0.0
Jack and Benton,Sean Callery,0.446983538,0.35469336,0.427446571,,212.84526,5,0.0,-29.331,1,0.358,121.153,4,0.0
Nivel De Mafia,Jesus Otero - Luny Tunes,0.5636661064999999,0.0,0.360370583,,191.76444,1,0.161,-5.552,1,0.472,96.024,4,0.698
Hechizo,Gran Coquivacoa,0.42137606,0.366527802,0.360370583,,188.89098,9,0.285,-9.764,1,0.342,137.939,1,0.0
London Bridge,Fergie,0.873627174,0.560205546,0.741574423,,208.95302,1,0.0,-5.93,1,0.0,91.02,4,0.764
Strange Days ( LP Version ),The Doors,0.876829878,0.584116573,0.360370583,,186.56608,11,0.248,-6.772,0,0.582,121.744,4,0.0
Safe Sex,Erick Sermon,0.577973753,0.368336782,0.405115722,,223.4771,1,0.903,-9.436,0,0.61,197.741,4,0.976
A Part Of Me,40 Grit,0.451977717,0.331351565,0.405115722,,250.67057,11,0.228,-8.951,0,0.322,148.234,4,0.203
Guarda Che Luna,Bob Azzam,0.085512047,0.251936525,0.0,,107.31057,5,0.008,-5.382,1,0.243,121.649,1,0.0
Space Station Liberty,Scott Glasgow,0.447808057,0.29191313,0.360370583,,222.82404,6,0.333,-14.15,1,0.159,77.115,1,0.0
Manteca,Poncho Sanchez,0.577228503,0.373552391,0.360370583,,350.27546,5,0.547,-15.82,0,0.569,221.81,4,0.05
Tell Jesus [To Come To My House],Livingston Taylor,0.431393095,0.348862957,0.429369177,,285.88363,0,0.0,-13.559,0,0.219,153.033,4,0.305
Zero,Papa Wemba,0.541968375,0.417885349,0.360370583,,265.76934,10,0.577,-11.73,0,0.738,134.201,3,0.435
He's Alright (Album Version),Fortitude,0.468827656,0.375135509,0.360370583,,260.46649,10,0.605,-6.464,0,0.568,88.025,4,1.0
In A Distant Place (World),R. Carlos Nakai,0.577276089,0.376939984,0.27006703,,238.13179,0,0.51,-22.812,0,0.54,158.152,4,0.8
Wet The Club,Onyx,0.636582379,0.421287263,0.444401715,,255.50322,1,0.503,-6.305,0,0.48,164.981,4,0.769
Por Arriesgarnos,Jennifer Lopez,0.877119424,0.560912657,0.541551998,,211.80036,4,0.689,-10.447,1,0.669,201.792,4,0.677
A Fool's Advice,Joe Grushecky,0.503002306,0.0,0.360370583,,253.04771,11,0.614,-13.54,0,0.674,109.997,4,0.822
One Fine Day,THE CHIFFONS,0.599536502,0.398349517,0.360370583,,129.67138,6,0.64,-8.23,1,0.364,88.808,4,0.87
Tanzen,Spitfire,0.631081284,0.372894174,0.557187768,,200.09751,10,0.019,-3.73,1,0.329,155.056,4,0.0
Prolog auf Erden,Equilibrium,0.657870156,0.463017764,0.657310579,,219.03628,2,0.247,-3.901,0,0.325,180.12,4,0.842
Who Was I Kidding,Martha Wainwright,0.704244766,0.497568734,0.636287224,,251.16689,2,0.705,-10.512,1,0.701,153.396,3,0.935
Rocks Off,The Rolling Stones,0.814829656,0.776037656,0.735168669,,272.43057,9,0.612,-8.242,1,0.407,141.808,1,0.0
Unbreakable,Ms. Dynamite,0.589694605,0.383863704,0.473346541,,208.5873,2,1.0,-8.226,1,0.599,109.287,1,0.616
Spritl\xc3\xa5ten,Ronny Eriksson,0.322667185,0.25669968,0.360370583,,160.1824,5,0.059,-12.417,1,0.412,115.079,4,0.276
Run The Show featuring Don Omar [en Espanol],Kat DeLuna,0.727030782,0.530321955,0.360370583,,213.4722,10,0.565,-5.919,0,0.669,104.986,4,1.0
Strikes-3,Atom,0.502711859,0.31843076,0.0,,439.06567,11,0.009,-9.36,0,0.225,126.953,4,0.0
Watermelon Man (What A Mellow Goy),Artie Fishel & The Promised Band,0.406629903,0.0,0.0,,145.76281,10,0.006,-7.008,1,0.233,155.329,4,0.0
Got The Bull By The Horns,Johnny Horton,0.610427725,0.438168226,0.360370583,,131.81342,6,0.0,-11.011,0,0.0,87.653,4,0.067
Words With Fat Joe,Fat Joe,0.822908534,0.572027854,0.360370583,,37.642,1,0.573,-15.329,1,0.611,172.279,1,0.767
Pei Chen Pin,Jerry Yan,0.396327109,0.327012793,0.360370583,,277.18485,0,0.679,-6.954,1,0.541,125.506,4,0.799
Some Lie For Love,L.A. Guns,0.665728336,0.456940558,0.599660358,,215.82322,9,0.638,-9.767,1,0.498,133.624,4,0.0
Lifewalk,Demonbreed,0.484546205,0.0,0.215080319,,308.81914,8,0.497,-5.028,1,0.491,164.137,4,0.354
Vaisakhi Wala Mela,XLNC,0.387891458,0.277323648,0.360370583,,241.42322,2,0.484,-14.803,1,0.642,187.926,3,0.057
No Meat Blues,Champion Jack Dupree With TS McPhee,0.538085499,0.313500755,0.360370583,,192.15628,3,0.535,-10.688,1,0.484,87.062,3,0.481
Si Juras Regresar,Enrique Iglesias,0.82735726,0.749062406,0.468181071,,263.81016,9,0.93,-7.06,1,0.756,141.22,4,0.0
Don't Worry Now (Performance Track In Key Of Db Without Background Vocals),Britt Nicole,0.669500125,0.544446277,0.0,,245.81179,1,0.616,-13.053,1,0.656,160.015,4,0.605
Lent\xc3\xa4v\xc3\xa4 kalakukko,Esa Pakarinen,0.413165862,0.32288249,0.447135796,,202.86649,2,0.318,-15.202,0,0.452,171.876,1,0.365
Sidney Gorgeous,Claire Hamill,0.515847654,0.35312499,0.0,,116.29669,9,0.552,-18.206,1,0.572,122.693,4,0.433
Summer Nite,The Plasmatics,0.557875168,0.359324727,0.536032112,,286.9024,11,0.701,-4.907,1,0.511,119.38,4,0.71
If I Talk To Him,Connie Smith,0.496794628,0.365260893,0.360370583,,146.33751,10,0.694,-13.232,1,0.555,141.553,4,0.797
Protagonist (Album Version),Scalplock,0.303675508,0.293321125,0.360370583,,66.0371,5,0.163,-5.3,0,0.459,110.499,1,0.0
Willie And The Pig,The Grease Band,0.324128628,0.191193993,0.202831891,,254.85016,9,0.558,-17.604,1,0.527,174.96,4,0.089
Because He Loves Me,Amy Lambert,0.231837503,0.224283663,0.360370583,,288.67873,4,0.809,-11.603,1,0.317,108.533,3,0.828
Black and Blue,Torcuato Mariano,0.502866928,0.311757783,0.265861049,,295.02649,2,0.506,-11.878,0,0.495,180.191,3,0.433
A True Friend,Dobby Dobson,0.453350443,0.312213437,0.243904668,,193.56689,9,0.467,-7.303,0,0.403,163.957,4,0.294
Changed My Life,Baby Bash / Grimm,0.833893808,0.602115455,0.360370583,,231.07873,2,0.0,-5.179,1,0.0,89.478,4,0.883
Give It To 'Em,Chops,0.487353038,0.316818859,0.0,,171.2322,1,0.432,-3.326,1,0.444,181.747,1,0.867
Loose Talk,Carl Smith,0.551502069,0.351717751,0.360370583,,152.42404,2,0.724,-26.045,1,0.707,113.726,4,1.0
Intro/Chamber The Cartridge,Rise Against,0.847081688,0.625080481,0.774014062,,214.88281,8,0.3,-4.504,1,0.442,109.45,3,0.756
Blank Eye Stare,Martriden,0.541122639,0.319619376,0.469619287,,355.94404,0,0.591,-4.701,0,0.484,83.914,4,0.583
Laula kanssain,Fredi,0.411875463,0.397640637,0.266955186,,243.722,3,0.142,-10.613,1,0.469,121.117,4,0.298
Wei Liang,Sandy Lam,0.49867683,0.354168955,0.499664862,,213.91628,4,0.119,-4.934,1,0.388,98.991,4,0.399
I Cried All The Way To The Altar,Patsy Cline,0.656727793,0.468511466,0.360370583,,148.40118,7,0.767,-9.38,1,0.782,91.637,3,0.615
We're Skrewed (Otto Von Schirach My Supernatural Motorcycle Gang Will Knife U Open Piss & Shit All Over Your Organic Starbucks =iPhone Bank Account Lifeless Lifestyle Remix),All Leather,0.599529186,0.379294935,0.360370583,,249.5473,8,0.537,-5.282,1,0.455,150.982,4,0.698
Living The Dream,D:Fuse,0.537425311,0.305734031,0.360370583,,352.93995,2,0.844,-12.982,0,0.594,131.877,1,0.947
Hold On Baby,Janet Jackson,0.881694731,0.568201422,0.25055172,,10.34404,10,0.007,-32.742,1,0.318,61.878,7,0.317
Judgement Day,Dokken,0.769896415,0.458293186,0.43483809,,242.85995,8,0.557,-4.938,1,0.528,124.285,4,0.765
U North,James Newton Howard,0.611381595,0.445321878,0.377531645,,108.35546,2,0.0,-30.893,1,0.0,129.113,4,0.393
Everything Your Heart Desires,Daryl Hall & John Oates,0.664924362,0.496381146,0.544750913,,299.49342,5,0.082,-7.414,0,0.351,99.973,4,0.397
Valerie (LP Version),Bad Company,0.696816892,0.482100019,0.413983312,,208.87465,2,0.361,-12.217,1,0.58,127.592,1,0.0
Main Title / The Searchers,Max Steiner,0.471894876,0.355491136,0.0,,94.27546,9,0.05,-14.759,1,0.435,144.404,4,1.0
Prelude No. 2 (2000 Digital Remaster),Angel Romero,0.4900735,0.334782293,0.0,,110.05342,4,0.145,-30.894,1,0.34,78.281,3,0.647
Lonely No More,Humble Pie,0.633545999,0.40249588,0.240004752,,193.54077,10,0.336,-13.339,1,0.139,120.563,1,0.0
Donizetti: Roberto Devereux: Ah! Ritorna qual ti spero....,Gaetano Donizetti,0.556549466,0.362153991,0.360370583,,164.362,7,0.766,-18.524,1,0.613,122.423,4,1.0
Warning,Incubus,0.899279599,0.579441938,0.360370583,,291.81342,11,0.854,-6.084,1,0.654,161.697,4,0.481
Shelter Your Needs,Juliette & The Licks,0.720809221,0.455915629,0.60676353,,241.37098,2,0.424,-5.199,1,0.43,156.523,4,0.0
Limelighters (feat. Camp Lo) / Flunkadelic Interlude,Aesop Rock,0.834538586,0.477310881,0.577888778,,273.60608,10,0.51,-8.011,0,0.479,57.332,1,0.0
Gnosis,Paul Avgerinos,0.449278965,0.317125719,0.265861049,,423.60118,9,0.982,-23.03,1,0.709,119.897,1,0.751
You Can't Hurry Love  (LP Version),Phil Collins,0.814506224,0.584836889,0.360370583,,172.93016,7,0.516,-11.813,1,0.805,97.649,4,0.0
Baile Da Pesada,Bangalafumenga,0.431458634,0.0,0.215080319,,188.89098,4,0.367,-8.239,0,0.372,77.41,3,1.0
Wildcat Days (1999 Digital Remaster),Bryan Ferry,0.69480252,0.561830538,0.360370583,,274.28526,10,0.091,-7.158,1,0.367,125.978,4,0.857
Tulip,Angels,0.699035755,0.435463817,0.360370583,,221.41342,7,0.772,-6.335,1,0.798,102.967,4,0.688
I'll Meet You In The Morning,Barbara Fairchild,0.428300267,0.371237574,0.360370583,,193.09669,8,0.795,-8.596,1,0.768,115.126,3,0.97
Crushed Pears,The Balustrade Ensemble,0.495556565,0.29264827,0.360370583,,226.76853,2,0.027,-24.802,1,0.4,118.311,3,1.0
Escape ( LP Version),Prince,0.831928825,0.594627867,0.49271364,,210.70322,4,0.11,-9.754,1,0.491,119.956,4,0.973
Let It Shine,Santana,0.818494214,0.627765135,0.360370583,,342.83057,11,0.553,-12.896,0,0.529,107.542,4,0.59
Todos mentimos,Diego Verdaguer,0.472943182,0.37568,0.375984302,,171.04934,6,0.381,-8.368,0,0.421,120.03,4,0.779
The World'll Be OK,Teenage Fanclub,0.684894723,0.511526435,0.518310319,,266.89261,4,0.463,-8.198,0,0.509,120.271,4,0.888
Over Again (Album Version),Cavo,0.662697963,0.496767846,0.301681757,,207.0722,8,0.904,-4.044,1,0.812,121.029,4,0.71
Never Fall,Bruisers,0.4575333,0.415353711,0.497833215,,103.75791,2,0.336,-10.352,1,0.537,114.61,4,0.716
Daughters & Sons,The Highwaymen,0.683341036,0.468246836,0.235029382,,260.91057,7,0.813,-11.595,1,0.779,153.04,4,0.0
En Un Pueblito Espa\xc3\xb1ol,Joselito,0.482805248,0.293827445,0.241403235,,198.76526,2,0.642,-5.767,1,0.674,98.096,1,0.579
Slow Murder,Bill Laswell,0.678008837,0.404039734,0.360370583,,347.402,1,0.311,-16.297,1,0.213,137.934,4,0.0
Summer Shudder,AFI,0.909247283,0.554938522,0.858630458,,187.03628,1,0.387,-4.183,1,0.444,170.046,4,0.794
Suk The Blood,Lil Mz. 313 featuring DJ Rashad,0.443327913,0.0,0.360370583,,231.73179,10,0.477,-7.432,0,0.257,160.084,4,0.0
Fui Mujer,Juan Carlos Baglietto,0.540881349,0.386630837,0.0,,262.922,4,0.481,-12.142,0,0.409,120.101,5,0.704
Beholder of Justice (Album Version),Hatebreed (int License),0.832757431,0.546383748,0.645942837,,164.20526,5,0.533,-3.856,0,0.562,134.804,4,0.468
Explorador,La Portuaria,0.522888132,0.30571906,0.229144104,,291.13424,7,0.06,-8.853,1,0.429,120.006,4,1.0
Mi Suegra,Conjunto Clasico,0.492020054,0.323956948,0.265861049,,244.74077,0,0.509,-10.05,1,0.829,91.871,4,0.131
Been Fighting Devilz,Snowgoons,0.649583107,0.461345852,0.360370583,,240.45669,10,0.222,-6.249,0,0.549,94.146,4,1.0
Unleashed,Warren Barfield,0.651957877,0.436220548,0.360370583,,216.81587,4,0.517,-6.352,1,0.491,196.13,4,0.454
Welcome Into My World,Ayo,0.522590185,0.390641236,0.0,,264.56771,4,0.757,-11.522,0,0.659,185.89,4,0.0
Girls Against Boys (LP Version),Vitamin C,0.680332846,0.397803707,0.473346541,,256.83546,1,0.0,-6.024,1,0.205,117.198,4,0.795
What is the best,Jah Legacy,0.485520495,0.0,0.0,,262.21669,7,0.398,-8.089,0,0.353,105.985,4,0.866
Canyon People (World),R. Carlos Nakai,0.577276089,0.376939984,0.445454525,,276.50567,6,0.161,-32.339,0,0.347,157.381,1,0.0
Corner Stone,Bob Marley,0.778835827,0.570106512,0.360370583,,135.49669,0,0.756,-11.575,1,0.56,201.953,1,0.0
Cave It In,Margaret Becker,0.541917737,0.404157671,0.375984302,,260.75383,0,0.452,-7.329,1,0.675,121.147,4,0.884
Sally Ann,The Cufflinks,0.403218289,0.398406194,0.232214554,,167.00036,7,0.861,-15.402,1,0.795,138.425,1,0.0
Bill's Speech - A New Kind of Warrior,Rolfe Kent,0.549033905,0.376664106,0.360370583,,100.30975,5,0.458,-24.516,1,0.347,92.244,4,0.319
Villagers Galloping To Battle,Dimitri Tiomkin,0.427591261,0.32242111,0.360370583,,192.7571,9,0.459,-13.419,0,0.566,84.926,1,0.178
Oooh_ Pooh,Pheeroan Aklaff,0.359693511,0.0,0.360370583,,81.91955,7,0.488,-18.379,1,0.529,207.409,3,1.0
Agrade\xc3\xa7a Ao Pel\xc3\xb4,Moraes Moreira,0.461741493,0.334252474,0.360370583,,232.07138,8,0.312,-9.832,1,0.436,185.327,4,0.27
Vitrier,Olivia Ruiz,0.621201748,0.37436568,0.535953802,,252.86485,5,0.625,-8.328,0,0.659,241.892,3,0.663
Camelot,Richard Burton,0.432386477,0.28404741,0.425304242,,149.28934,5,0.642,-15.545,1,0.593,112.144,4,0.418
Essaywhuman?!!,The Roots,0.862795414,0.600282491,0.413739836,,315.01016,10,0.0,-3.05,0,0.071,74.162,3,0.639
Homegrown,The Pharcyde,0.756063871,0.491468882,0.457447167,,138.50077,7,0.396,-9.628,0,0.415,130.019,3,0.017
Albinoni's Adagio In G Minor (LP Version),The Doors,0.876829878,0.584116573,0.608339007,,272.45669,0,0.354,-13.473,0,0.389,97.035,3,0.556
When I Think Of You,Janet Jackson,0.803836826,0.58257534,0.360370583,,235.41506,8,0.31,-11.761,0,0.443,116.195,4,0.944
Metanoia,Rick Snel,0.393049715,0.221883241,0.212045405,,465.99791,1,0.584,-8.744,1,0.401,133.0,4,0.0
Stay Real,Erick Sermon,0.577973753,0.368336782,0.360370583,,235.51955,4,0.12,-9.356,1,0.082,97.544,4,1.0
So Glad,Chris Brown,0.892688611,0.830356766,0.624061571,,177.89342,10,0.161,-7.098,0,0.332,100.969,4,1.0
Ulcer Breakout,Butthole Surfers,0.809323793,0.488019842,0.715280106,,154.85342,2,0.023,-3.865,1,0.476,122.125,4,0.0
Porque Me Gusta A Morir,Isabel Pantoja,0.496152636,0.363506516,0.239629098,,317.36118,2,1.0,-11.88,1,0.631,163.922,4,0.7
Freaks (Album Version),Soul Asylum,0.690080124,0.466775622,0.372530039,,206.75873,2,0.723,-10.294,1,0.668,191.226,4,0.958
Monsieur qui s'engraisse,Mich\xc3\xa8le Bernard,0.448892805,0.373862971,0.360370583,,212.13995,7,0.55,-12.882,1,0.51,109.974,3,0.51
"G\xc3\xa9n\xc3\xa9rique - ""le gendarme et les gendarmettes",Raymond Lef\xc3\xa8vre,0.430787015,0.3120473,0.0,,114.99057,5,0.546,-9.831,1,0.289,112.445,3,1.0
Rio Grnade,Chanta Vielma,0.185774967,0.0,0.0,,244.24444,4,0.56,-12.652,0,0.256,81.585,3,0.514
Atomic Beat Boy (Album Version),Helen Love,0.581884359,0.347006921,0.367273416,,216.76363,3,0.64,-9.699,0,0.287,142.004,4,0.32
